devolucion_id,linea_id,fecha_devolucion,talla,motivo
702663,909711,2024-07-15,S,no me queda bien
700684,902606,15/07/2024,Talla 38,no me queda bien
703115,911371,11/07/2024,41,talla incorrecta
704418,916029,2024-07-09,S,defecto
703501,912734,20/07/2024,M,talla incorrecta
703426,912473,9 jul 2024,XS,cambió de opinión
705196,918875,10 jul 2024,L,defecto
704049,914720,2024-07-13,Talla 37,color distinto
704022,914641,21 jul 2024,M,no me queda bien
702823,910303,4 jul 2024,M,defecto
705278,919177,2024-07-10,S,cambió de opinión
700975,903700,2024-07-16,S,color distinto
700703,902673,18/07/2024,XS,no me gusta
700328,901242,2024-07-17,Talla XL,defecto
700413,901589,2024-07-15,S,no me gusta
702044,907541,20/07/2024,39,cambió de opinión
702980,910878,17/07/2024,L,talla incorrecta
700638,902415,19/07/2024,M,defecto
701464,905367,2024-07-17,37,talla incorrecta
704647,916805,2024-07-14,S,defecto
704609,916692,2024-07-17,S,no me gusta
705370,919534,2024-07-20,S,color distinto
703643,913264,2024-07-11,M,no me queda bien
703251,911859,20 jul 2024,M,defecto
700377,901456,2024-07-10,Talla M,cambió de opinión
700557,902113,13/07/2024,M,color distinto
701538,905637,8 jul 2024,40,no me gusta
702929,910687,15 jul 2024,M,no me gusta
703816,913923,2024-07-12,s,color distinto
701909,906984,19 jul 2024,40,talla incorrecta
702882,910520,2024-07-14,Talla L,no me gusta
702645,909640,21/07/2024,Talla M,no me gusta
704441,916102,13/07/2024,M,no me queda bien
703881,914145,16/07/2024,L,talla incorrecta
704548,916480,10 jul 2024,M,talla incorrecta
705393,919608,18/07/2024,m,no me queda bien
703141,911452,2024-07-20,XL,talla incorrecta
702870,910484,9 jul 2024,L,talla incorrecta
703568,912991,2024-07-11,39,talla incorrecta
702633,909596,2024-07-09,39,no me gusta
701339,904969,13/07/2024,M,talla incorrecta
703932,914349,11/07/2024,Talla L,defecto
700679,902565,22 jul 2024,XL,no me gusta
704450,916125,2024-07-16,s,defecto
704138,915033,2024-07-16,38,defecto
701907,906975,2024-07-19,39,defecto
702731,909957,16 jul 2024,L,defecto
705223,918978,19/07/2024,37,talla incorrecta
700744,902825,2024-07-13,37,talla incorrecta
704409,915986,18/07/2024,M,talla incorrecta
700091,900381,10 jul 2024,l,defecto
703751,913674,2024-07-16,37,defecto
704798,917378,07/07/2024,L,no me gusta
704624,916743,2024-07-17,36,no me queda bien
704500,916296,2024-07-15,L,defecto
700173,900684,2024-07-15,37,color distinto
704681,916930,20/07/2024,40,defecto
703311,912112,2024-07-13,41,defecto
701927,907040,11/07/2024,40,no me queda bien
703564,912975,2024-07-18,M,defecto
702409,908784,2024-07-12,XL,no me gusta
701202,904497,21/07/2024,M,talla incorrecta
705407,919664,13/07/2024,39,talla incorrecta
702785,910148,20/07/2024,M,talla incorrecta
701386,905114,20/07/2024,M,talla incorrecta
704285,915598,2024-07-15,Talla XL,talla incorrecta
704320,915706,2024-07-20,Talla M,talla incorrecta
700554,902108,10/07/2024,L,no me gusta
703005,910951,10/07/2024,L,defecto
701155,904349,15/07/2024,m,no me gusta
703201,911685,14/07/2024,39,no me queda bien
700186,900725,2024-07-20,m,no me queda bien
701045,903958,11/07/2024,s,no me gusta
704476,916232,13 jul 2024,Talla XS,cambió de opinión
701152,904335,2024-07-19,M,talla incorrecta
703522,912811,2024-07-20,XS,talla incorrecta
701424,905247,7 jul 2024,Talla S,no me gusta
700420,901612,2024-07-13,XL,defecto
702294,908396,17/07/2024,XL,talla incorrecta
700765,902895,18/07/2024,M,no me gusta
700919,903492,2024-07-07,l,cambió de opinión
701913,906996,10/07/2024,Talla S,color distinto
700875,903357,2024-07-17,S,no me queda bien
700556,902112,11/07/2024,39,talla incorrecta
700382,901481,2024-07-16,M,color distinto
703891,914194,2024-07-14,40,no me queda bien
705235,919032,13/07/2024,S,no me gusta
704777,917290,16 jul 2024,xs,no me queda bien
701029,903888,15/07/2024,Talla XS,talla incorrecta
701918,907007,2024-07-08,s,talla incorrecta
703300,912078,2024-07-13,l,defecto
704903,917783,2024-07-12,L,no me queda bien
703604,913130,11 jul 2024,Talla 38,no me gusta
702703,909870,2024-07-12,M,no me queda bien
705150,918693,15/07/2024,L,talla incorrecta
702126,907821,11/07/2024,40,no me queda bien
702646,909642,2024-07-12,M,talla incorrecta
704443,916105,2024-07-16,39,talla incorrecta
705434,919753,2024-07-13,L,no me queda bien
701716,906280,2024-07-09,M,no me queda bien
704855,917591,10/07/2024,37,talla incorrecta
700832,903177,16/07/2024,Talla XL,no me gusta
705542,2046852,2024-07-16,38,no me gusta
704153,915097,2024-07-20,S,no me gusta
704579,916601,2024-07-16,S,no me queda bien
701889,906897,2024-07-15,S,talla incorrecta
704617,916722,2024-07-19,S,no me gusta
702877,910509,2024-07-14,L,talla incorrecta
701289,904794,2024-07-16,38,talla incorrecta
700829,903163,2024-07-21,M,defecto
702180,908004,2024-07-13,L,no me gusta
703447,912558,2024-07-16,XL,color distinto
705212,918934,2024-07-15,M,no me gusta
702694,909816,19 jul 2024,Talla L,talla incorrecta
703680,913373,21/07/2024,M,talla incorrecta
703444,912550,12/07/2024,XL,no me queda bien
704472,916223,2024-07-18,Talla L,defecto
702527,909200,20/07/2024,XL,no me gusta
703943,914391,20/07/2024,36,no me gusta
702163,907934,17/07/2024,L,talla incorrecta
700122,900477,17/07/2024,xs,no me gusta
701247,904639,2024-07-17,L,talla incorrecta
701041,903950,21 jul 2024,38,color distinto
704426,916062,2024-07-06,XS,defecto
700922,903500,2024-07-15,m,no me gusta
701732,906354,2024-07-12,S,cambió de opinión
704122,914989,2024-07-08,XL,talla incorrecta
703381,912352,04/07/2024,L,no me queda bien
700385,901501,2024-07-15,XS,no me gusta
701733,906355,2024-07-11,M,talla incorrecta
702400,908753,2024-07-06,Talla M,talla incorrecta
702702,909869,2024-07-10,M,no me gusta
702580,909420,2024-07-09,M,talla incorrecta
702803,910230,2024-07-21,M,no me queda bien
704331,915753,2024-07-18,l,talla incorrecta
701976,907252,2024-07-09,XL,no me gusta
700900,903452,7 jul 2024,L,cambió de opinión
700630,902397,18 jul 2024,L,no me gusta
703598,913112,22 jul 2024,XL,talla incorrecta
702526,909196,2024-07-16,Talla M,no me gusta
701297,904825,2024-07-19,M,no me gusta
701539,905654,2024-07-05,40,no me queda bien
700358,901379,2024-07-20,42,no me gusta
702383,908709,2024-07-20,39,no me queda bien
704705,917001,16/07/2024,xl,defecto
700585,902224,21/07/2024,M,defecto
701689,906196,2024-07-14,M,no me gusta
705280,919188,17/07/2024,XL,talla incorrecta
700989,903754,18 jul 2024,l,no me gusta
700777,902955,2024-07-17,M,no me gusta
703783,913790,2024-07-16,39,no me gusta
700971,903678,2024-07-14,m,no me queda bien
701866,906781,17/07/2024,S,no me gusta
703475,912638,15 jul 2024,XL,no me queda bien
700317,901195,21/07/2024,S,color distinto
702949,910762,21 jul 2024,M,defecto
700960,903628,2024-07-20,S,cambió de opinión
702936,910717,12/07/2024,L,no me queda bien
704389,915931,2024-07-15,XS,no me queda bien
702216,908150,18 jul 2024,40,no me queda bien
704938,917885,13/07/2024,38,no me gusta
700157,900600,2024-07-06,38,no me queda bien
704529,916392,13 jul 2024,Talla 40,no me gusta
701375,905064,14/07/2024,L,no me gusta
700113,900440,22/07/2024,XS,talla incorrecta
702867,910472,2024-07-17,L,talla incorrecta
702865,910455,2024-07-17,L,me queda pequeño
705558,2046928,2024-07-17,Talla M,talla incorrecta
703896,914209,10 jul 2024,M,no me queda bien
704817,917443,17/07/2024,M,talla incorrecta
700462,901762,08/07/2024,Talla S,no me queda bien
701260,904680,2024-07-10,L,talla incorrecta
702116,907785,11/07/2024,XL,no me queda bien
701505,905502,2024-07-10,L,talla incorrecta
704835,917507,2024-07-20,M,talla incorrecta
701066,904009,15 jul 2024,l,no me queda bien
703519,912797,2024-07-17,L,no me gusta
703279,911999,19 jul 2024,L,no me gusta
702634,909600,2024-07-16,l,defecto
704536,916434,19/07/2024,Talla L,no me gusta
700046,900185,2024-07-05,39,defecto
700156,900598,2024-07-12,37,no me queda bien
700408,901573,2024-07-19,Talla XL,talla incorrecta
704420,916041,2024-07-17,s,no me gusta
702824,910306,16/07/2024,Talla 39,no me gusta
702317,908492,2024-07-06,M,defecto
701994,907342,2024-07-16,L,defecto
701087,904093,16/07/2024,39,defecto
704141,915048,22/07/2024,M,talla incorrecta
700143,900549,21 jul 2024,Talla L,no me gusta
703601,913122,13/07/2024,Talla 38,no me gusta
702685,909788,2024-07-19,M,talla incorrecta
702082,907662,2024-07-18,m,cambió de opinión
704047,914714,14 jul 2024,M,no me queda bien
702856,910436,18/07/2024,L,talla incorrecta
702624,909575,12/07/2024,M,no me queda bien
703922,914333,2024-07-09,XL,defecto
700555,902111,2024-07-13,XS,cambió de opinión
703722,913564,13 jul 2024,M,talla incorrecta
700229,900887,19/07/2024,38,talla incorrecta
704959,917962,2024-07-17,38,talla incorrecta
705553,2036087,17/07/2024,M,defecto
701857,906759,10/07/2024,L,no me gusta
702506,909101,2024-07-14,M,talla incorrecta
700958,903625,20/07/2024,39,talla incorrecta
705541,2035822,14/07/2024,L,talla incorrecta
701586,905814,11/07/2024,s,talla incorrecta
701222,904563,19 jul 2024,41,no me gusta
705253,919091,17/07/2024,L,talla incorrecta
701886,906888,2024-07-01,s,no me queda bien
703614,913157,20/07/2024,XL,no me queda bien
703133,911420,2024-07-11,XS,defecto
702415,908806,15/07/2024,M,no me queda bien
701251,904654,15 jul 2024,36,talla incorrecta
700450,901698,20/07/2024,S,no me queda bien
700814,903089,18/07/2024,Talla 41,no me gusta
703716,913528,20/07/2024,XL,no me queda bien
702953,910776,18/07/2024,40,no me queda bien
700715,902723,9 jul 2024,39,talla incorrecta
701419,905225,2024-07-21,38,color distinto
701641,906009,12/07/2024,XL,no me queda bien
703769,913758,2024-07-10,M,color distinto
703540,912880,2024-07-18,XL,no me queda bien
701739,906387,2024-07-21,XL,defecto
704588,916626,2024-07-16,L,no me queda bien
704404,915970,14/07/2024,l,no me queda bien
704130,915012,21/07/2024,XS,defecto
700810,903071,2024-07-06,L,no me queda bien
703627,913205,2024-07-17,L,no me gusta
704226,915396,21/07/2024,M,talla incorrecta
703213,911737,2024-07-22,m,talla incorrecta
703944,914394,2024-07-15,L,no me gusta
701278,904752,18/07/2024,XS,talla incorrecta
704752,917197,2024-07-11,XL,cambió de opinión
701522,905587,2024-07-14,L,Talla
705070,918394,17 jul 2024,Talla 37,talla incorrecta
704916,917824,2024-07-08,L,talla incorrecta
701048,903968,2024-07-15,S,no me queda bien
701818,906650,2024-07-08,S,talla incorrecta
700022,900103,18/07/2024,s,no me queda bien
705204,918922,14 jul 2024,L,color distinto
701928,907044,08/07/2024,M,no me queda bien
704927,917858,18 jul 2024,L,talla incorrecta
701145,904313,2024-07-15,S,no me queda bien
705163,918743,12 jul 2024,Talla M,no me queda bien
701876,906828,10/07/2024,XS,cambió de opinión
703253,911868,2024-07-19,S,defecto
703025,911016,2024-07-14,S,no me gusta
700141,900546,13/07/2024,M,talla incorrecta
705059,918347,07/07/2024,S,no me gusta
701579,905787,12/07/2024,38,no me queda bien
704368,915869,18 jul 2024,xl,no me gusta
701924,907027,2024-07-08,L,no me gusta
704868,917646,15/07/2024,L,no me gusta
700098,900400,11 jul 2024,xl,defecto
702005,907368,2024-07-16,XL,defecto
704519,916351,2024-07-08,42,no me queda bien
705076,918411,15/07/2024,M,talla incorrecta
703273,911969,2024-07-17,XS,no me queda bien
700320,901201,2024-07-15,37,no me queda bien
702196,908074,2024-07-19,S,no me gusta
703558,912956,03/07/2024,M,talla incorrecta
705125,918590,16 jul 2024,36,talla incorrecta
705478,919906,15/07/2024,39,no me queda bien
704136,915030,2024-07-20,XS,defecto
701385,905107,15/07/2024,Talla L,color distinto
701334,904952,2024-07-19,38,talla incorrecta
703661,913319,2024-07-09,S,no me gusta
701810,906628,10/07/2024,L,talla incorrecta
703306,912097,07/07/2024,L,no me queda bien
701180,904431,2024-07-18,m,color distinto
703853,914047,2024-07-09,xs,no me queda bien
703106,911326,2024-07-07,38,talla incorrecta
702567,909378,19/07/2024,L,defecto
700348,901335,17/07/2024,xl,color distinto
703579,913050,20/07/2024,M,no me gusta
701135,904259,2024-07-11,S,no me queda bien
702476,909018,14/07/2024,39,no me gusta
701500,905492,2024-07-19,Talla 38,no me queda bien
705360,919488,3 jul 2024,M,defecto
702360,908634,2024-07-17,m,talla incorrecta
701817,906649,2024-07-10,38,no me queda bien
705390,919596,14/07/2024,36,defecto
700632,902401,2024-07-17,M,talla incorrecta
701205,904505,2024-07-12,38,no me gusta
702221,908163,2024-07-08,XS,no me queda bien
704227,915405,15/07/2024,S,color distinto
704299,915627,2024-07-20,38,defecto
704316,915696,20/07/2024,38,talla incorrecta
703836,913987,12/07/2024,L,defecto
705308,919288,2024-07-03,l,talla incorrecta
701143,904304,2024-07-18,39,no me gusta
704192,915278,19 jul 2024,40,no me queda bien
702260,908299,16/07/2024,S,no me queda bien
701057,903988,20 jul 2024,M,cambió de opinión
701640,906008,2024-07-13,39,no me gusta
700529,901991,2 jul 2024,M,no me gusta
700136,900522,21/07/2024,m,talla incorrecta
704840,917528,2024-07-21,Talla L,color distinto
702780,910134,2024-07-06,L,defecto
702009,907393,2024-07-19,L,cambió de opinión
704010,914606,2024-07-21,Talla L,talla incorrecta
701793,906586,20/07/2024,42,no me queda bien
700807,903059,2024-07-07,38,no me queda bien
704156,915119,20/07/2024,M,cambió de opinión
702515,909134,12/07/2024,M,talla incorrecta
704077,914827,11 jul 2024,L,no me queda bien
701371,905060,16 jul 2024,M,defecto
701304,904846,2024-07-16,S,talla incorrecta
700227,900874,18 jul 2024,L,defecto
703725,913573,19/07/2024,39,no me gusta
701846,906728,17 jul 2024,40,color distinto
702585,909436,2024-07-17,M,no me queda bien
703191,911639,2024-07-18,L,talla incorrecta
705506,919970,2024-07-13,M,defecto
701697,906222,20/07/2024,37,no me queda bien
702114,907780,2024-07-10,S,talla incorrecta
701094,904116,2024-07-14,m,no me queda bien
703535,912858,2024-07-01,M,no me queda bien
701381,905077,21/07/2024,Talla S,no me queda bien
701667,906124,2024-07-20,Talla L,no me queda bien
702658,909691,19 jul 2024,Talla M,cambió de opinión
705239,919045,2024-07-18,m,no me gusta
703396,912405,19/07/2024,S,talla incorrecta
705507,919976,2024-07-12,Talla S,no me gusta
700195,900769,9 jul 2024,L,talla incorrecta
702575,909408,20 jul 2024,36,talla incorrecta
700887,903406,09/07/2024,40,talla incorrecta
701227,904581,17 jul 2024,M,no me gusta
702883,910528,2024-07-09,Talla L,defecto
702512,909120,21/07/2024,XL,talla incorrecta
700466,901785,16/07/2024,M,cambió de opinión
703908,914272,2024-07-21,M,no me queda bien
700778,902956,16/07/2024,S,defecto
702826,910311,2024-07-19,Talla M,talla incorrecta
702147,907891,2024-07-18,XS,talla incorrecta
700433,901647,2024-07-16,39,no me queda bien
704492,916273,18 jul 2024,Talla L,talla incorrecta
704096,914897,22 jul 2024,XL,color distinto
701405,905169,19/07/2024,M,no me gusta
703051,911108,2024-07-11,L,defecto
704592,916635,20/07/2024,L,talla incorrecta
702089,907694,2024-07-14,S,defecto
700316,901184,10/07/2024,XL,no me queda bien
704849,917570,2024-07-20,40,no me queda bien
700010,900046,16/07/2024,L,no me gusta
704224,915386,2024-07-19,42,no me gusta
704713,917045,15 jul 2024,L,cambió de opinión
702462,908962,2024-07-17,L,no me queda bien
700335,901270,2024-07-17,M,no me gusta
702100,907738,2024-07-06,S,no me gusta
703919,914319,07/07/2024,M,no me queda bien
702308,908452,20 jul 2024,40,defecto
700861,903296,2024-07-18,L,no me queda bien
700543,902040,15/07/2024,XL,color distinto
702407,908773,17 jul 2024,38,cambió de opinión
705523,2035467,10/07/2024,S,no me queda bien
704109,914938,17/07/2024,L,defecto
703963,914441,16/07/2024,XL,defecto
705425,919715,17/07/2024,M,no me queda bien
705178,918786,14 jul 2024,M,defecto
704797,917372,11 jul 2024,XL,no me queda bien
703513,912760,13/07/2024,S,cambió de opinión
704046,914702,2024-07-12,Talla M,talla incorrecta
705324,919333,19 jul 2024,Talla L,cambió de opinión
700370,901415,15 jul 2024,XS,talla incorrecta
704478,916236,18/07/2024,38,no me gusta
704228,915406,19/07/2024,S,no me queda bien
703839,913995,14 jul 2024,M,Talla
703038,911066,2024-07-21,M,no me gusta
700447,901691,2024-07-12,S,no me gusta
700037,900159,18 jul 2024,XS,defecto
704628,916750,17/07/2024,L,cambió de opinión
702795,910203,2024-07-19,M,no me gusta
704517,916342,2024-07-18,37,no me gusta
702966,910831,15/07/2024,L,cambió de opinión
701808,906625,17/07/2024,L,talla incorrecta
703017,910989,2024-07-05,S,no me gusta
700982,903726,2024-07-18,XL,no me gusta
704006,914590,2024-07-13,M,no me gusta
703715,913523,07/07/2024,S,defecto
705164,918744,2024-07-16,L,no me queda bien
700295,901096,12 jul 2024,40,talla incorrecta
701738,906380,15/07/2024,S,talla incorrecta
703462,912609,2024-07-18,Talla 38,color distinto
701017,903849,2024-07-08,S,color distinto
704165,915182,15/07/2024,37,no me gusta
704656,916831,20/07/2024,L,talla incorrecta
701446,905313,6 jul 2024,L,cambió de opinión
700425,901627,2024-07-20,M,cambió de opinión
704347,915805,2024-07-19,37,talla incorrecta
704403,915967,15/07/2024,XL,no me gusta
701022,903858,2024-07-16,S,talla incorrecta
705104,918533,17/07/2024,S,talla incorrecta
702398,908743,12/07/2024,L,talla incorrecta
701207,904509,14 jul 2024,XS,color distinto
705474,919900,2024-07-21,m,no me queda bien
702076,907638,2024-07-16,L,no me gusta
700369,901414,16/07/2024,38,no me gusta
700117,900451,20 jul 2024,Talla L,talla incorrecta
701040,903944,2024-07-11,Talla S,no me queda bien
700360,901394,2024-07-18,40,no me queda bien
704622,916739,2024-07-21,S,color distinto
700948,903598,20/07/2024,39,talla incorrecta
703033,911048,13 jul 2024,XL,no me gusta
700954,903614,2024-07-17,38,defecto
702185,908030,18 jul 2024,XS,no me queda bien
702241,908216,2024-07-12,XS,defecto
703181,911610,2024-07-18,S,no me queda bien
704436,916091,18/07/2024,Talla M,talla incorrecta
702353,908611,2024-07-15,L,color distinto
703032,911045,14 jul 2024,36,defecto
705258,919108,2024-07-19,XS,talla incorrecta
703861,914076,2024-07-15,XS,cambió de opinión
700364,901403,2024-07-16,m,no me queda bien
700798,903032,2024-07-18,L,defecto
705018,918204,10/07/2024,l,no me queda bien
700470,901800,21/07/2024,Talla M,talla incorrecta
700520,901965,2024-07-14,S,defecto
704939,917886,21/07/2024,s,talla incorrecta
704169,915207,2024-07-04,m,no me gusta
700896,903442,14 jul 2024,38,defecto
701127,904224,2024-07-21,39,talla incorrecta
702665,909715,11 jul 2024,M,talla incorrecta
702193,908059,2024-07-11,XL,cambió de opinión
703845,914010,20 jul 2024,xl,defecto
705402,919654,2024-07-17,S,cambió de opinión
705519,2007475,7 jul 2024,38,defecto
700801,903041,18/07/2024,S,no me queda bien
703199,911677,22 jul 2024,xl,talla incorrecta
702842,910369,21/07/2024,S,color distinto
704016,914618,13/07/2024,S,no me queda bien
705102,918515,07/07/2024,m,no me gusta
701237,904619,16/07/2024,M,no me queda bien
702269,908330,2024-07-11,S,color distinto
702890,910557,2024-07-17,S,cambió de opinión
702212,908141,2024-07-21,l,talla incorrecta
705458,919853,2024-07-19,XS,talla incorrecta
704750,917193,2024-07-13,S,no me gusta
702650,909654,2024-07-14,L,talla incorrecta
705353,919458,2024-07-13,L,cambió de opinión
704949,917927,29/06/2024,41,no me queda bien
701655,906058,15/07/2024,M,no me gusta
700739,902810,16/07/2024,M,no me queda bien
704223,915385,15/07/2024,Talla M,cambió de opinión
705373,919546,2024-07-16,s,no me queda bien
703719,913547,19 jul 2024,M,cambió de opinión
701754,906452,2024-07-16,M,Talla
704809,917412,2024-07-18,XL,color distinto
704434,916082,2024-07-01,M,talla incorrecta
701830,906678,20/07/2024,37,no me gusta
702641,909631,14/07/2024,L,defecto
700160,900617,17 jul 2024,xl,no me gusta
702909,910613,16/07/2024,M,talla incorrecta
702162,907930,2024-07-16,XS,cambió de opinión
703069,911166,17/07/2024,m,no me gusta
704069,914791,2024-07-13,42,no me gusta
702131,907844,2024-07-19,Talla M,talla incorrecta
703613,913155,2024-07-14,M,cambió de opinión
701562,905724,2024-07-07,38,no me queda bien
700242,900929,2024-07-11,S,talla incorrecta
702991,910912,2024-07-15,36,cambió de opinión
701348,904990,15/07/2024,xl,no me gusta
703351,912253,2024-07-14,L,no me gusta
702592,909456,2024-07-20,40,no me queda bien
701179,904427,2024-07-12,37,cambió de opinión
704696,916968,2024-07-18,XL,color distinto
700525,901981,04/07/2024,xs,talla incorrecta
701177,904423,14/07/2024,XL,talla incorrecta
700496,901874,2024-07-20,XL,talla incorrecta
700615,902328,2024-07-19,36,cambió de opinión
700138,900535,2024-07-15,38,no me queda bien
702048,907558,2024-07-14,36,talla incorrecta
701451,905321,2024-07-08,m,talla incorrecta
704349,915807,2024-07-19,42,no me gusta
704506,916317,20/07/2024,M,no me queda bien
703709,913482,2024-07-15,m,no me queda bien
703342,912220,2024-07-15,s,defecto
701959,907172,2024-07-20,Talla M,defecto
704545,916468,2024-07-17,S,cambió de opinión
705499,919956,10/07/2024,M,talla incorrecta
704456,916173,10/07/2024,37,no me gusta
701478,905431,9 jul 2024,XL,defecto
702758,910042,15/07/2024,XL,color distinto
700545,902073,2024-07-12,M,defecto
703876,914128,2024-07-09,39,talla incorrecta
700198,900773,2024-07-18,M,no me gusta
702666,909717,13/07/2024,40,talla incorrecta
705524,2046359,11/07/2024,38,no me gusta
700281,901051,11/07/2024,39,no me gusta
701680,906169,2024-07-11,L,no me queda bien
703998,914568,2024-07-19,S,talla incorrecta
700716,902724,2024-07-09,L,no me gusta
701352,905009,2024-07-19,37,cambió de opinión
704234,915423,2024-07-22,37,talla incorrecta
703805,913876,08/07/2024,M,defecto
703204,911699,20 jul 2024,Talla M,talla incorrecta
700962,903648,18/07/2024,M,talla incorrecta
701503,905497,2024-07-05,M,talla incorrecta
702470,908996,04/07/2024,40,no me gusta
700876,903358,17/07/2024,M,defecto
703939,914372,2024-07-19,XL,talla incorrecta
704177,915224,13 jul 2024,Talla S,no me queda bien
704794,917352,3 jul 2024,S,no me queda bien
703056,911127,2024-07-11,L,talla incorrecta
701218,904549,2024-07-17,L,Talla
702945,910754,14/07/2024,XL,no me gusta
704884,917696,2024-07-14,s,talla incorrecta
704206,915328,13/07/2024,M,defecto
704901,917776,04/07/2024,xl,talla incorrecta
700925,903512,2024-07-12,M,talla incorrecta
700605,902302,2024-07-21,S,talla incorrecta
703140,911448,2024-07-09,M,cambió de opinión
705055,918340,17/07/2024,xl,talla incorrecta
701710,906259,2024-07-09,Talla S,defecto
702745,910000,4 jul 2024,XL,no me queda bien
703059,911138,2024-07-19,S,no me queda bien
702789,910167,11 jul 2024,l,no me gusta
701721,906293,2024-07-05,L,defecto
703405,912432,05/07/2024,M,color distinto
701078,904069,17 jul 2024,XS,cambió de opinión
701131,904244,2024-07-10,M,defecto
702012,907408,2024-07-18,m,no me queda bien
701663,906110,04/07/2024,M,no me gusta
700391,901509,20/07/2024,M,talla incorrecta
700849,903254,2024-07-19,M,talla incorrecta
703797,913833,11/07/2024,M,talla incorrecta
702177,907990,21 jul 2024,L,defecto
701044,903955,2024-07-18,Talla M,cambió de opinión
705498,919950,12 jul 2024,38,no me queda bien
702735,909976,16/07/2024,L,talla incorrecta
700794,903017,11/07/2024,S,talla incorrecta
702036,907506,11 jul 2024,37,no me gusta
700901,903453,21/07/2024,XL,defecto
700003,900005,14 jul 2024,S,no me queda bien
700897,903447,2024-07-21,37,no me queda bien
704907,917798,06/07/2024,38,no me queda bien
702566,909376,17/07/2024,Talla 38,defecto
703193,911643,10 jul 2024,l,cambió de opinión
704342,915792,2024-07-20,m,no me gusta
705121,918575,2024-07-15,S,no me gusta
701377,905066,2024-07-12,M,no me gusta
702629,909589,19/07/2024,m,no me gusta
704904,917786,11 jul 2024,40,cambió de opinión
700402,901549,12 jul 2024,40,talla incorrecta
701878,906835,2024-07-15,S,color distinto
701612,905901,2024-07-18,M,cambió de opinión
705395,919618,06/07/2024,Talla M,color distinto
700053,900206,18/07/2024,Talla M,talla incorrecta
702211,908139,20/07/2024,36,no me queda bien
703395,912404,08/07/2024,S,defecto
703826,913953,18/07/2024,S,no me gusta
702813,910265,22 jul 2024,M,talla incorrecta
705449,919820,2024-07-17,M,talla incorrecta
704917,917825,13/07/2024,S,no me gusta
703309,912104,2024-07-14,Talla M,no me gusta
701964,907198,2024-07-18,l,defecto
704151,915085,20/07/2024,Talla L,cambió de opinión
702045,907546,2024-07-14,M,talla incorrecta
701347,904989,20/07/2024,M,talla incorrecta
703120,911384,2024-07-13,S,defecto
702859,910443,2024-07-05,XL,talla incorrecta
705092,918473,17/07/2024,l,defecto
701702,906239,20 jul 2024,m,defecto
703730,913587,2024-07-17,M,no me queda bien
700645,902446,18 jul 2024,XS,no me gusta
700287,901067,2024-07-10,M,cambió de opinión
703156,911514,2024-07-14,m,talla incorrecta
703121,911390,2024-07-14,XS,color distinto
702978,910868,2024-07-18,38,talla incorrecta
700755,902861,22/07/2024,S,no me queda bien
705145,918673,14/07/2024,m,cambió de opinión
704094,914894,2024-07-19,Talla L,talla incorrecta
702136,907852,2024-07-15,L,talla incorrecta
702464,908971,14/07/2024,XL,no me queda bien
701970,907225,2024-07-17,s,no me gusta
702172,907966,21/07/2024,38,no me gusta
700054,900208,21 jul 2024,39,no me queda bien
704143,915059,2024-07-17,M,talla incorrecta
703880,914143,2024-07-17,XL,no me gusta
701477,905426,2024-07-11,Talla 37,no me queda bien
704942,917893,12/07/2024,XS,color distinto
701645,906027,20/07/2024,S,no me queda bien
703483,912670,14/07/2024,S,no me gusta
701591,905823,21/07/2024,M,no me gusta
704274,915562,2024-07-14,S,color distinto
703566,912982,2024-07-15,XS,no me queda bien
703865,914087,10/07/2024,38,defecto
701643,906020,21 jul 2024,xl,no me gusta
704697,916974,20 jul 2024,39,no me gusta
700030,900136,11/07/2024,S,talla incorrecta
705073,918404,17/07/2024,M,talla incorrecta
701967,907212,2024-07-21,L,talla incorrecta
703202,911694,16/07/2024,S,talla incorrecta
702156,907905,9 jul 2024,38,no me queda bien
700321,901202,2024-07-21,l,talla incorrecta
705362,919502,18/07/2024,xs,color distinto
704198,915299,11/07/2024,M,no me gusta
701887,906890,2024-07-04,Talla S,no me gusta
703208,911717,2024-07-06,XS,cambió de opinión
704063,914774,18 jul 2024,M,defecto
701653,906049,2024-07-15,38,no me gusta
701968,907221,2024-07-11,S,talla incorrecta
705140,918650,2024-07-19,S,no me gusta
704440,916100,14/07/2024,M,talla incorrecta
704116,914967,2024-07-19,l,no me queda bien
704639,916776,21 jul 2024,M,color distinto
705326,919340,20 jul 2024,L,no me queda bien
704733,917114,2024-07-20,m,no me gusta
701865,906779,2024-07-19,XS,no me queda bien
703988,914527,13/07/2024,38,no me gusta
704994,918107,2024-07-18,M,color distinto
705471,919895,17/07/2024,M,defecto
704393,915937,2024-07-18,XL,defecto
705218,918953,10/07/2024,l,no me queda bien
704318,915702,2024-07-22,40,defecto
702302,908438,2024-07-13,M,talla incorrecta
702040,907521,2024-07-14,XL,talla incorrecta
704762,917241,21/07/2024,XL,talla incorrecta
702125,907819,2024-07-15,Talla S,no me queda bien
701157,904351,2024-07-19,40,talla incorrecta
705429,919736,2024-07-16,Talla XL,no me queda bien
700837,903201,2024-07-19,M,cambió de opinión
701559,905718,2024-07-15,s,color distinto
702467,908982,2024-07-14,S,no me gusta
702153,907900,11/07/2024,S,no me gusta
701496,905483,9 jul 2024,L,talla incorrecta
704814,917425,2024-07-17,37,talla incorrecta
