pedido_id,cliente_id,fecha_pedido,campana_id,canal,ciudad,metodo_pago
505723,2508,2024-07-08,1,instagram,a coruña,bizum
505724,2105,08/07/2024,1,email,Valencia,paypal
505725,4822,14/07/2024,1,email,Madrid,paypal
505726,4858,2024-07-05,1,email,Lisboa,tarjeta
505727,4371,14/07/2024,1,directo,Barcelona,bizum
505728,64,06/07/2024,1,instagram,Lisboa,bizum
505729,4854,2024-07-05,1,instagram,Bilbao,tarjeta
505730,3775,17/07/2024,1,google,LISBOA,bizum
505731,132,1 jul 2024,1,instagram,Oporto,tarjeta
505732,126,2024-07-05,1,email,Madrid,paypal
505733,1544,2024-07-11,1,instagram,Madrid,tarjeta
505734,585,12/07/2024,1,google,SEVILLA,paypal
505735,4329,08/07/2024,1,directo,A Coruña,paypal
505736,2912,12/07/2024,1,google,Madrid,bizum
505737,967,2024-07-11,1,directo,madrid,bizum
505738,3897,14 jul 2024,1,instagram,Sevilla,bizum
505739,394,2024-07-03,1,instagram,Zaragoza,bizum
505740,3481,2024-07-14,1,instagram,Sevilla,tarjeta
505741,530,2024-07-07,1,email,sevilla,tarjeta
505742,363,2024-07-13,1,email,Oporto,tarjeta
505743,3094,2024-07-02,1,instagram,Zaragoza,bizum
505744,2961,07/07/2024,1,directo,Bilbao,paypal
505745,79,2024-07-03,1,instagram,Oporto,paypal
505746,1648,2024-07-12,1,instagram,oporto,tarjeta
505747,577,10/07/2024,1,google,Sevilla,tarjeta
505748,3921,26/06/2024,,instagram,BARCELONA,tarjeta
505749,2051,10 jul 2024,1,email,Lisboa,bizum
505750,2841,2024-07-10,1,directo,madrid,tarjeta
505751,1286,9 jul 2024,1,google,barcelona,paypal
505752,2525,13 jul 2024,1,instagram,A CORUÑA,tarjeta
505753,2146,02/07/2024,1,email,Valencia,bizum
505754,2477,2024-07-16,1,directo,Madrid,paypal
505755,1630,2024-07-01,1,instagram,Bilbao,tarjeta
505756,2523,07/07/2024,1,directo,barcelona,bizum
505757,3106,2024-07-05,1,email,Barcelona,tarjeta
505758,856,2024-07-06,1,instagram,Sevilla,tarjeta
505759,843,3 jul 2024,1,directo,Madrid,paypal
505760,3225,2024-07-09,1,email,bilbao,paypal
505761,1117,11 jul 2024,1,instagram,Barcelona,bizum
505762,2255,15/07/2024,1,directo,Valencia,bizum
505763,1249,12/07/2024,1,google,MÁLAGA,tarjeta
505764,4492,2024-06-24,,instagram,Bilbao,tarjeta
505765,424,05/07/2024,1,email,MADRID,paypal
505766,3764,08/07/2024,1,directo,Zaragoza,tarjeta
505767,2508,2024-07-01,1,directo,sevilla,paypal
505768,3305,04/07/2024,1,instagram,Valencia,tarjeta
505769,2494,2024-07-14,1,directo,Barcelona,paypal
505770,772,04/07/2024,1,google,bilbao,tarjeta
505771,2642,2024-07-12,1,directo,Barcelona,paypal
505772,976,2024-07-10,1,email,Madrid,tarjeta
505773,970,13/07/2024,1,google,Madrid,tarjeta
505774,1493,08/07/2024,1,google,barcelona,bizum
505775,4216,13 jul 2024,1,instagram,Málaga,paypal
505776,1151,11 jul 2024,1,email,BILBAO,tarjeta
505777,2619,8 jul 2024,1,email,Sevilla,paypal
505778,3969,16/07/2024,1,google,Bilbao,paypal
505779,3782,2024-07-03,1,email,Madrid,paypal
505780,3852,2024-07-20,1,instagram,Sevilla,tarjeta
505781,3724,13/07/2024,1,instagram,Madrid,tarjeta
505782,895,09/07/2024,1,instagram,A Coruña,tarjeta
505783,1365,2024-07-14,1,google,Sevilla,paypal
505784,2494,2024-07-16,1,google,Valencia,paypal
505785,4849,26 jun 2024,,directo,Lisboa,paypal
505786,4209,08/07/2024,1,email,Málaga,tarjeta
505787,2029,28/06/2024,,google,Málaga,paypal
505788,2927,2024-07-03,1,instagram,A Coruña,tarjeta
505789,2675,11/07/2024,1,directo,LISBOA,bizum
505790,238,29/06/2024,,instagram,LISBOA,tarjeta
505791,3932,8 jul 2024,1,directo,Barcelona,tarjeta
505792,2391,10/07/2024,1,directo,Sevilla,tarjeta
505793,3359,2024-07-03,1,directo,Madrid,paypal
505794,4823,2024-07-11,1,instagram,Valencia,tarjeta
505795,661,2024-07-03,1,instagram,Barcelona,tarjeta
505796,949,05/07/2024,1,google,Zaragoza,bizum
505797,4664,05/07/2024,1,email,Bilbao,bizum
505798,4853,2024-07-09,1,google,Valencia,bizum
505799,1418,06/07/2024,1,instagram,Oporto,tarjeta
505800,3405,06/07/2024,1,email,Sevilla,paypal
505801,2705,2024-07-04,1,instagram,MADRID,bizum
505802,2530,7 jul 2024,1,instagram,Bilbao,paypal
505803,782,2024-07-03,1,instagram,Madrid,paypal
505804,2254,2024-06-24,,directo,VALENCIA,tarjeta
505805,890,26/06/2024,,directo,Valencia,paypal
505806,4577,8 jul 2024,1,email,Sevilla,tarjeta
505807,2301,5 jul 2024,1,email,MADRID,paypal
505808,2504,2024-07-12,1,email,BARCELONA,tarjeta
505809,2984,5 jul 2024,1,email,Barcelona,paypal
505810,598,2024-07-10,1,instagram,Sevilla,tarjeta
505811,2448,8 jul 2024,1,instagram,Barcelona,tarjeta
505812,214,9 jul 2024,1,instagram,Valencia,bizum
505813,2192,2024-07-10,1,email,Madrid,paypal
505814,3057,16/07/2024,1,directo,Valencia,tarjeta
505815,3981,03/07/2024,1,directo,Lisboa,bizum
505816,323,26 jun 2024,,google,A Coruña,paypal
505817,831,2024-07-05,1,google,Sevilla,paypal
505818,3980,2024-07-05,1,directo,Valencia,bizum
505819,2699,2024-07-11,1,email,A Coruña,bizum
505820,1390,2024-07-10,1,email,Lisboa,tarjeta
505821,4005,2024-07-09,1,email,Valencia,tarjeta
505822,1437,2024-07-11,1,google,A CORUÑA,paypal
505823,2528,01/07/2024,1,directo,SEVILLA,tarjeta
505824,3103,13/07/2024,1,email,málaga,paypal
505825,784,2024-07-14,1,instagram,Madrid,paypal
505826,3007,2024-07-04,1,email,Madrid,tarjeta
505827,2924,2024-07-07,1,instagram,Zaragoza,bizum
505828,890,07/07/2024,1,google,Lisboa,tarjeta
505829,2858,2024-07-09,1,directo,barcelona,tarjeta
505830,3108,2024-07-10,1,instagram,zaragoza,tarjeta
505831,4033,11 jul 2024,1,instagram,barcelona,bizum
505832,641,01/07/2024,1,instagram,Lisboa,tarjeta
505833,1670,08/07/2024,1,instagram,Málaga,tarjeta
505834,3038,2024-07-01,1,instagram,Madrid,tarjeta
505835,4284,19/07/2024,1,google,oporto,bizum
505836,3731,2024-07-11,1,email,Bilbao,tarjeta
505837,3574,17/07/2024,1,email,Valencia,tarjeta
505838,2401,10/07/2024,1,instagram,Barcelona,paypal
505839,3037,19/07/2024,1,email,Madrid,paypal
505840,1973,04/07/2024,1,google,Bilbao,tarjeta
505841,4929,25 jun 2024,,instagram,Málaga,tarjeta
505842,4411,2024-07-14,1,directo,Madrid,bizum
505843,489,2024-07-03,1,google,Zaragoza,tarjeta
505844,3851,2024-07-06,1,instagram,Oporto,paypal
505845,1433,2024-07-09,1,google,málaga,tarjeta
505846,1670,2024-07-06,1,instagram,Málaga,bizum
505847,2690,2024-07-13,1,email,Barcelona,tarjeta
505848,213,2024-07-07,1,instagram,Valencia,tarjeta
505849,3921,2024-06-28,,google,BARCELONA,tarjeta
505850,1052,2024-06-27,,google,Madrid,tarjeta
505851,983,2024-07-05,1,instagram,Oporto,bizum
505852,4523,2024-07-07,1,email,Madrid,bizum
505853,3492,2024-07-10,1,directo,Barcelona,tarjeta
505854,1653,7 jul 2024,1,instagram,Barcelona,tarjeta
505855,1238,15 jul 2024,1,directo,zaragoza,bizum
505856,1498,2024-07-12,1,directo,Bilbao,tarjeta
505857,970,2024-07-16,1,google,Madrid,bizum
505858,4200,14/07/2024,1,google,barcelona,paypal
505859,3731,13/07/2024,1,google,Sevilla,tarjeta
505860,1137,2024-07-06,1,google,Valencia,tarjeta
505861,4106,07/07/2024,1,google,MÁLAGA,tarjeta
505862,1686,27/06/2024,,instagram,Zaragoza,tarjeta
505863,2874,2024-06-28,,instagram,barcelona,tarjeta
505864,1148,07/07/2024,1,google,málaga,bizum
505865,3393,03/07/2024,1,directo,valencia,tarjeta
505866,2150,2024-07-16,1,google,Sevilla,tarjeta
505867,4532,09/07/2024,1,google,A Coruña,paypal
505868,1462,2 jul 2024,1,email,Valencia,tarjeta
505869,2167,2024-07-08,1,google,Valencia,tarjeta
505870,2368,12 jul 2024,1,directo,OPORTO,tarjeta
505871,4772,2024-07-07,1,google,BARCELONA,tarjeta
505872,3144,2024-06-29,,instagram,barcelona,tarjeta
505873,2830,2024-07-04,1,google,Oporto,tarjeta
505874,2401,08/07/2024,1,instagram,Barcelona,paypal
505875,3197,24/06/2024,,instagram,Madrid,bizum
505876,641,30/06/2024,,google,Zaragoza,tarjeta
505877,1470,2024-07-14,1,google,Oporto,paypal
505878,976,2024-07-08,1,google,sevilla,tarjeta
505879,1721,2024-07-08,1,instagram,MADRID,tarjeta
505880,4796,2024-07-05,1,google,Barcelona,bizum
505881,4199,2024-07-04,1,email,Lisboa,bizum
505882,2069,2024-07-09,1,email,MADRID,tarjeta
505883,2337,2024-07-19,1,google,Barcelona,tarjeta
505884,3077,28 jun 2024,,directo,Madrid,paypal
505885,2734,07/07/2024,1,email,Madrid,tarjeta
505886,427,2024-07-09,1,directo,Bilbao,tarjeta
505887,2589,2024-07-02,1,directo,OPORTO,tarjeta
505888,1933,13 jul 2024,1,directo,BILBAO,tarjeta
505889,4776,2024-07-02,1,google,VALENCIA,tarjeta
505890,858,2024-07-16,1,email,A Coruña,paypal
505891,964,07/07/2024,1,email,Sevilla,bizum
505892,3144,05/07/2024,1,instagram,BARCELONA,bizum
505893,3685,2024-07-11,1,directo,Madrid,tarjeta
505894,720,07/07/2024,1,google,Madrid,bizum
505895,476,10/07/2024,1,directo,madrid,bizum
505896,2619,12/07/2024,1,directo,Madrid,tarjeta
505897,4747,2024-07-03,1,instagram,madrid,bizum
505898,4596,02/07/2024,1,google,Madrid,paypal
505899,4449,11/07/2024,1,directo,Valencia,tarjeta
505900,457,4 jul 2024,1,instagram,Valencia,paypal
505901,1351,2024-07-09,1,email,Barcelona,tarjeta
505902,4577,2024-07-12,1,directo,Zaragoza,paypal
505903,3508,2024-07-09,1,google,Bilbao,tarjeta
505904,2642,5 jul 2024,1,google,Barcelona,tarjeta
505905,2622,24/06/2024,,directo,bilbao,bizum
505906,2765,06/07/2024,1,google,Valencia,paypal
505907,2920,2024-07-05,1,directo,Sevilla,tarjeta
505908,3618,13 jul 2024,1,google,A Coruña,tarjeta
505909,296,2024-07-11,1,directo,lisboa,bizum
505910,4004,14/07/2024,1,google,BARCELONA,paypal
505911,376,11 jul 2024,1,instagram,oporto,bizum
505912,4543,25/06/2024,,google,A Coruña,bizum
505913,2073,02/07/2024,1,google,VALENCIA,bizum
505914,2750,2024-07-04,1,google,BILBAO,bizum
505915,49,13/07/2024,1,google,BILBAO,tarjeta
505916,1144,2024-06-26,,email,MÁLAGA,tarjeta
505917,3499,2024-07-09,1,google,Sevilla,tarjeta
505918,2513,16/07/2024,1,instagram,Sevilla,tarjeta
505919,1310,2024-07-07,1,instagram,Malaga,bizum
505920,3214,24/06/2024,,instagram,Madrid,tarjeta
505921,4031,2024-07-10,1,directo,Barcelona,bizum
505922,4111,2024-07-02,1,instagram,Valencia,tarjeta
505923,4747,2024-07-05,1,google,Málaga,tarjeta
505924,2851,02/07/2024,1,instagram,madrid,bizum
505925,1493,03/07/2024,1,directo,barcelona,paypal
505926,4897,02/07/2024,1,email,Málaga,bizum
505927,3893,2024-06-29,,google,Valencia,tarjeta
505928,2133,2024-07-06,1,google,Sevilla,bizum
505929,12,26/06/2024,,email,Valencia,tarjeta
505930,3689,2024-07-07,1,directo,zaragoza,paypal
505931,1055,27/06/2024,,instagram,Valencia,tarjeta
505932,2759,2024-07-12,1,directo,barcelona,paypal
505933,4822,04/07/2024,1,google,Madrid,tarjeta
505934,4538,2024-07-09,1,directo,Barcelona,paypal
505935,2687,2024-06-26,,instagram,bilbao,bizum
505936,3921,2024-07-04,1,directo,BARCELONA,tarjeta
505937,1925,2024-07-07,1,instagram,Zaragoza,bizum
505938,2366,2024-07-14,1,google,Barcelona,tarjeta
505939,3361,05/07/2024,1,instagram,Málaga,tarjeta
505940,4101,8 jul 2024,1,email,LISBOA,tarjeta
505941,2349,10/07/2024,1,instagram,Bilbao,paypal
505942,2935,11/07/2024,1,google,Valencia,bizum
505943,218,01/07/2024,1,directo,Bilbao,tarjeta
505944,939,2024-07-07,1,email,A Coruña,paypal
505945,4489,2024-06-27,,google,Barcelona,tarjeta
505946,74,2024-07-09,1,instagram,Barcelona,tarjeta
505947,263,2024-07-05,1,instagram,Barcelona,tarjeta
505948,3035,2024-07-16,1,directo,Bilbao,tarjeta
505949,2900,2024-07-10,1,email,Barcelona,tarjeta
505950,1945,2024-07-06,1,google,Bilbao,tarjeta
505951,2482,2024-07-12,1,instagram,Bilbao,bizum
505952,4092,2024-06-29,,directo,barcelona,tarjeta
505953,3938,2024-07-12,1,email,Valencia,tarjeta
505954,3394,2024-07-03,1,email,Valencia,tarjeta
505955,2551,03/07/2024,1,instagram,Málaga,bizum
505956,4480,2024-07-10,1,email,Barcelona,tarjeta
505957,1939,2024-07-16,1,google,málaga,bizum
505958,1939,2024-07-06,1,instagram,málaga,paypal
505959,4118,17/07/2024,1,instagram,bilbao,tarjeta
505960,419,30/06/2024,,google,valencia,bizum
505961,1885,2024-07-13,1,google,Barcelona,tarjeta
505962,2647,10/07/2024,1,instagram,valencia,tarjeta
505963,4426,2024-07-12,1,email,Madrid,paypal
505964,831,08/07/2024,1,google,Zaragoza,tarjeta
505965,1815,13/07/2024,1,directo,OPORTO,tarjeta
505966,1702,2024-07-03,1,instagram,Madrid,bizum
505967,4753,05/07/2024,1,email,sevilla,bizum
505968,1111,12/07/2024,1,google,BILBAO,tarjeta
505969,1338,2024-07-04,1,instagram,Madrid,paypal
505970,4589,01/07/2024,1,directo,Lisboa,bizum
505971,2129,2024-07-13,1,directo,Bilbao,tarjeta
505972,3291,2024-07-06,1,instagram,Barcelona,paypal
505973,2625,2024-07-11,1,google,MÁLAGA,tarjeta
505974,3347,12/07/2024,1,instagram,Barcelona,paypal
505975,3468,2024-07-06,1,directo,Zaragoza,tarjeta
505976,3085,2024-07-15,1,google,A Coruña,tarjeta
505977,2926,12/07/2024,1,instagram,Valencia,tarjeta
505978,4001,16/07/2024,1,google,A Coruña,tarjeta
505979,3343,2024-07-14,1,directo,A Coruña,tarjeta
505980,3937,2024-07-08,1,directo,Oporto,tarjeta
505981,3429,2024-06-30,,instagram,Barcelona,tarjeta
505982,35,2024-07-05,1,google,Barcelona,bizum
505983,1511,11/07/2024,1,instagram,Oporto,tarjeta
505984,3214,05/07/2024,1,email,Madrid,paypal
505985,3552,12/07/2024,1,instagram,VALENCIA,bizum
505986,4502,08/07/2024,1,directo,OPORTO,paypal
505987,3759,2024-07-02,1,google,SEVILLA,bizum
505988,4160,2024-07-08,1,instagram,Barcelona,paypal
505989,728,10 jul 2024,1,directo,bilbao,paypal
505990,3888,10 jul 2024,1,instagram,Valencia,tarjeta
505991,4123,14/07/2024,1,email,Valencia,paypal
505992,103,2024-07-09,1,instagram,Bilbao,paypal
505993,4595,08/07/2024,1,instagram,Madrid,paypal
505994,2367,09/07/2024,1,directo,Sevilla,paypal
505995,362,2024-06-24,,email,Valencia,tarjeta
505996,2513,2024-07-11,1,google,Sevilla,tarjeta
505997,3591,06/07/2024,1,google,zaragoza,paypal
505998,341,07/07/2024,1,email,Madrid,tarjeta
505999,3517,2024-07-11,1,google,Lisboa,tarjeta
506000,1310,10/07/2024,1,google,Bilbao,bizum
506001,4290,2024-06-26,,google,Sevilla,tarjeta
506002,2245,14/07/2024,1,google,Sevilla,tarjeta
506003,4530,10/07/2024,1,google,Málaga,tarjeta
506004,3205,2024-07-06,1,google,lisboa,paypal
506005,1059,16 jul 2024,1,instagram,Madrid,tarjeta
506006,1331,27/06/2024,,google,MADRID,bizum
506007,516,13/07/2024,1,instagram,Oporto,tarjeta
506008,1597,2024-06-25,,directo,Bilbao,tarjeta
506009,955,2024-07-08,1,email,Barcelona,paypal
506010,4642,2024-07-16,1,instagram,sevilla,tarjeta
506011,2625,08/07/2024,1,instagram,Bilbao,tarjeta
506012,2687,2024-07-17,1,google,Málaga,paypal
506013,3684,2024-06-28,,instagram,barcelona,paypal
506014,1824,2024-07-05,1,google,Lisboa,tarjeta
506015,3688,24/06/2024,,instagram,A Coruña,tarjeta
506016,838,2024-07-14,1,directo,oporto,paypal
506017,4002,26/06/2024,,instagram,bilbao,tarjeta
506018,3658,09/07/2024,1,directo,Sevilla,tarjeta
506019,17,09/07/2024,1,directo,Sevilla,tarjeta
506020,2808,05/07/2024,1,email,Lisboa,bizum
506021,455,16/07/2024,1,directo,valencia,tarjeta
506022,737,2024-07-18,1,google,Barcelona,paypal
506023,4655,15/07/2024,1,instagram,Valencia,tarjeta
506024,2181,2024-07-17,1,directo,BARCELONA,bizum
506025,2934,2024-07-02,1,instagram,Madrid,paypal
506026,3323,18/07/2024,1,instagram,Málaga,bizum
506027,4671,08/07/2024,1,directo,Valencia,bizum
506028,3698,07/07/2024,1,email,ZARAGOZA,bizum
506029,1006,4 jul 2024,1,instagram,Barcelona,bizum
506030,2795,2024-06-27,,google,bilbao,paypal
506031,386,5 jul 2024,1,google,Madrid,bizum
506032,318,2024-07-13,1,directo,Valencia,bizum
506033,889,16/07/2024,1,instagram,Barcelona,tarjeta
506034,4686,06/07/2024,1,email,Zaragoza,tarjeta
506035,641,2024-06-27,,email,Madrid,paypal
506036,4315,2024-07-03,1,directo,barcelona,tarjeta
506037,3250,2024-07-14,1,instagram,Barcelona,paypal
506038,530,2024-07-17,1,instagram,barcelona,tarjeta
506039,3231,16/07/2024,1,email,Valencia,tarjeta
506040,1039,07/07/2024,1,instagram,Madrid,tarjeta
506041,4444,2024-07-03,1,google,BARCELONA,paypal
506042,2873,2024-07-11,1,directo,Málaga,paypal
506043,258,2024-07-14,1,instagram,Lisboa,tarjeta
506044,3108,2024-07-13,1,instagram,Madrid,paypal
506045,322,14 jul 2024,1,directo,Oporto,tarjeta
506046,2076,08/07/2024,1,instagram,zaragoza,bizum
506047,690,2024-07-07,1,instagram,Oporto,paypal
506048,3318,05/07/2024,1,directo,A Coruña,paypal
506049,4345,2024-07-12,1,email,Madrid,paypal
506050,2507,07/07/2024,1,instagram,Valencia,bizum
506051,4383,2024-07-15,1,google,Lisboa,tarjeta
506052,2529,2024-07-09,1,google,Valencia,tarjeta
506053,4822,2024-07-15,1,directo,Madrid,tarjeta
506054,1543,25/06/2024,,directo,Valencia,tarjeta
506055,2124,03/07/2024,1,email,A Coruña,tarjeta
506056,2744,2024-07-07,1,instagram,Barcelona,tarjeta
506057,3379,2024-06-27,,email,Madrid,tarjeta
506058,2436,03/07/2024,1,google,valencia,paypal
506059,1036,09/07/2024,1,instagram,Sevilla,paypal
506060,1445,2024-07-04,1,instagram,Madrid,tarjeta
506061,1073,2024-07-07,1,google,Barcelona,paypal
506062,650,04/07/2024,1,instagram,barcelona,tarjeta
506063,1055,2024-06-29,,email,Zaragoza,tarjeta
506064,3074,08/07/2024,1,instagram,MADRID,bizum
506065,2703,2024-07-04,1,directo,Barcelona,bizum
506066,3370,14/07/2024,1,instagram,Madrid,tarjeta
506067,2208,2024-07-10,1,google,málaga,tarjeta
506068,2259,25/06/2024,,google,Zaragoza,tarjeta
506069,3988,2024-07-08,1,instagram,A Coruña,bizum
506070,2760,2024-07-10,1,instagram,Oporto,tarjeta
506071,3228,2024-07-12,1,directo,Sevilla,paypal
506072,2385,05/07/2024,1,google,Madrid,bizum
506073,3085,2024-07-09,1,directo,A Coruña,paypal
506074,507,2024-07-02,1,instagram,OPORTO,bizum
506075,132,2024-07-13,1,google,bilbao,tarjeta
506076,2462,2024-07-15,1,google,Valencia,paypal
506077,73,2024-07-09,1,directo,BARCELONA,tarjeta
506078,3787,14/07/2024,1,email,Lisboa,paypal
506079,4860,03/07/2024,1,instagram,Madrid,tarjeta
506080,3225,2024-06-25,,email,Oporto,paypal
506081,912,12/07/2024,1,email,Bilbao,bizum
506082,1707,2024-06-30,,instagram,Oporto,bizum
506083,3165,11 jul 2024,1,instagram,Lisboa,tarjeta
506084,1013,05/07/2024,1,instagram,Lisboa,paypal
506085,3703,2024-07-10,1,google,málaga,tarjeta
506086,3752,6 jul 2024,1,email,Bilbao,tarjeta
506087,655,2024-07-11,1,instagram,Zaragoza,bizum
506088,2006,28/06/2024,,directo,Lisboa,paypal
506089,867,2024-07-16,1,instagram,lisboa,bizum
506090,2291,2024-07-03,1,instagram,LISBOA,paypal
506091,308,28/06/2024,,instagram,Madrid,tarjeta
506092,1957,2024-06-24,,google,Madrid,tarjeta
506093,4079,10/07/2024,1,instagram,OPORTO,bizum
506094,1726,27/06/2024,,instagram,Barcelona,paypal
506095,2958,24 jun 2024,,email,Madrid,paypal
506096,967,07/07/2024,1,google,Bilbao,tarjeta
506097,2314,2024-07-09,1,directo,Zaragoza,tarjeta
506098,2762,08/07/2024,1,instagram,Madrid,tarjeta
506099,3717,05/07/2024,1,instagram,Bilbao,paypal
506100,4837,2024-06-29,,instagram,A Coruña,tarjeta
506101,63,2024-07-03,1,email,Madrid,tarjeta
506102,3379,15 jul 2024,1,email,Madrid,tarjeta
506103,2056,2024-07-02,1,google,Valencia,bizum
506104,2156,2024-07-13,1,instagram,Madrid,paypal
506105,2528,30/06/2024,,google,SEVILLA,tarjeta
506106,3238,30 jun 2024,,directo,Madrid,tarjeta
506107,4272,2024-07-15,1,google,MADRID,paypal
506108,895,2024-07-02,1,instagram,lisboa,paypal
506109,2463,8 jul 2024,1,directo,SEVILLA,tarjeta
506110,454,7 jul 2024,1,google,Bilbao,tarjeta
506111,3409,05/07/2024,1,directo,Valencia,tarjeta
506112,2141,17/07/2024,1,instagram,Valencia,bizum
506113,4460,13/07/2024,1,google,SEVILLA,bizum
506114,368,01/07/2024,1,email,Barcelona,bizum
506115,3450,04/07/2024,1,instagram,Bilbao,tarjeta
506116,4207,2024-07-08,1,instagram,Malaga,tarjeta
506117,3638,16/07/2024,1,instagram,LISBOA,tarjeta
506118,4928,30/06/2024,,google,Madrid,tarjeta
506119,1184,2024-07-08,1,google,Oporto,bizum
506120,4281,13/07/2024,1,directo,Lisboa,tarjeta
506121,2007,2024-07-07,1,directo,málaga,tarjeta
506122,2968,12/07/2024,1,instagram,Sevilla,bizum
506123,1832,11/07/2024,1,email,Sevilla,bizum
506124,1686,14 jul 2024,1,instagram,Zaragoza,paypal
506125,2949,12/07/2024,1,google,Valencia,paypal
506126,1331,2024-07-09,1,google,Sevilla,tarjeta
506127,4387,03/07/2024,1,instagram,Bilbao,bizum
506128,62,2024-07-11,1,instagram,lisboa,tarjeta
506129,1934,03/07/2024,1,google,Barcelona,tarjeta
506130,4252,10 jul 2024,1,instagram,MADRID,tarjeta
506131,489,03/07/2024,1,email,Zaragoza,tarjeta
506132,394,13 jul 2024,1,instagram,Zaragoza,bizum
506133,4586,2024-07-09,1,instagram,lisboa,tarjeta
506134,3718,2024-07-08,1,email,Sevilla,bizum
506135,3359,8 jul 2024,1,instagram,Madrid,bizum
506136,148,2024-07-16,1,instagram,Valencia,bizum
506137,3771,2024-07-17,1,google,Valencia,bizum
506138,368,2024-07-12,1,instagram,BILBAO,tarjeta
506139,2338,2024-07-01,1,email,Barcelona,bizum
506140,2513,27 jun 2024,,email,lisboa,paypal
506141,4730,11 jul 2024,1,email,Barcelona,paypal
506142,2166,2024-07-09,1,google,Barcelona,tarjeta
506143,2508,05/07/2024,1,instagram,Barcelona,paypal
506144,4606,04/07/2024,1,directo,Valencia,tarjeta
506145,1006,2024-07-07,1,instagram,Bilbao,bizum
506146,4014,11/07/2024,1,google,Madrid,tarjeta
506147,3578,2024-07-05,1,instagram,lisboa,tarjeta
506148,1425,08/07/2024,1,directo,Madrid,paypal
506149,1753,19/07/2024,1,google,Zaragoza,paypal
506150,4457,2024-07-08,1,google,Bilbao,tarjeta
506151,2368,13/07/2024,1,directo,Madrid,paypal
506152,489,5 jul 2024,1,google,A Coruña,tarjeta
506153,427,09/07/2024,1,instagram,Bilbao,tarjeta
506154,1221,2024-06-26,,instagram,Sevilla,bizum
506155,3286,29/06/2024,,email,Barcelona,paypal
506156,1903,2024-07-14,1,directo,Sevilla,bizum
506157,263,9 jul 2024,1,instagram,Barcelona,tarjeta
506158,1221,16/07/2024,1,email,Sevilla,tarjeta
506159,2480,13/07/2024,1,instagram,Málaga,bizum
506160,1318,07/07/2024,1,directo,Lisboa,paypal
506161,401,2024-07-15,1,instagram,A Coruña,tarjeta
506162,4702,03/07/2024,1,instagram,Oporto,bizum
506163,1329,30/06/2024,,email,A Coruña,bizum
506164,2462,2024-07-03,1,instagram,Valencia,tarjeta
506165,1956,07/07/2024,1,google,BARCELONA,tarjeta
506166,1003,12 jul 2024,1,email,A Coruña,paypal
506167,1217,2024-07-17,1,google,Valencia,tarjeta
506168,1829,2024-07-13,1,google,zaragoza,tarjeta
506169,1787,2024-07-05,1,google,Valencia,tarjeta
506170,587,2024-07-19,1,email,A Coruña,tarjeta
506171,799,2024-07-11,1,email,valencia,tarjeta
506172,1499,06/07/2024,1,directo,Lisboa,bizum
506173,3831,2024-07-11,1,email,zaragoza,tarjeta
506174,3700,07/07/2024,1,instagram,madrid,paypal
506175,2223,2024-07-09,1,email,MADRID,tarjeta
506176,4859,2024-07-13,1,instagram,Oporto,paypal
506177,898,04/07/2024,1,instagram,Bilbao,tarjeta
506178,4438,07/07/2024,1,google,Barcelona,tarjeta
506179,4247,27/06/2024,,email,zaragoza,paypal
506180,2015,16/07/2024,1,email,Valencia,paypal
506181,2301,2024-07-16,1,google,MADRID,paypal
506182,4530,2024-07-05,1,google,BARCELONA,tarjeta
506183,1765,2024-07-16,1,email,LISBOA,tarjeta
506184,2769,14/07/2024,1,email,Lisboa,paypal
506185,1418,28 jun 2024,,instagram,Málaga,tarjeta
506186,2266,01/07/2024,1,email,Zaragoza,tarjeta
506187,4512,2024-07-03,1,email,Lisboa,tarjeta
506188,4329,2024-07-08,1,directo,SEVILLA,tarjeta
506189,3732,27/06/2024,,email,Valencia,bizum
506190,970,10/07/2024,1,email,Málaga,tarjeta
506191,831,12/07/2024,1,email,madrid,tarjeta
506192,346,2024-07-11,1,directo,Valencia,tarjeta
506193,2430,16/07/2024,1,instagram,A Coruña,bizum
506194,4322,24/06/2024,,google,Málaga,bizum
506195,504,2024-07-11,1,instagram,Oporto,tarjeta
506196,4074,2024-06-29,,email,MÁLAGA,paypal
506197,4538,2024-06-27,,google,Valencia,paypal
506198,3515,28/06/2024,,instagram,Valencia,tarjeta
506199,3411,2024-07-05,1,directo,madrid,bizum
506200,2792,2024-07-14,1,email,Valencia,paypal
506201,2705,12/07/2024,1,email,MADRID,tarjeta
506202,2102,2024-06-29,,email,Oporto,tarjeta
506203,3134,18 jul 2024,1,directo,Barcelona,tarjeta
506204,3298,2024-07-03,1,directo,Madrid,tarjeta
506205,2816,14 jul 2024,1,directo,Sevilla,paypal
506206,2133,2024-07-14,1,directo,Sevilla,bizum
506207,4531,03/07/2024,1,instagram,Madrid,paypal
506208,2112,02/07/2024,1,email,Madrid,paypal
506209,4530,10/07/2024,1,email,BARCELONA,tarjeta
506210,3880,05/07/2024,1,email,Bilbao,tarjeta
506211,4295,15 jul 2024,1,directo,Valencia,tarjeta
506212,3768,2024-07-12,1,instagram,barcelona,tarjeta
506213,590,2024-07-14,1,directo,Madrid,bizum
506214,4970,19/07/2024,1,directo,BILBAO,tarjeta
506215,2920,16/07/2024,1,email,Madrid,tarjeta
