cliente_id,fecha_registro,ciudad,genero,edad
2424,2023-08-16,sevilla,f,62
3605,2022-05-25,Oporto,Femenino,24
1312,2021-11-23,Málaga,F,28
785,2022-11-04,Malaga,f,24
1752,2023-08-07,Sevilla,Femenino,42
3101,2023-12-22,MADRID,M,27
4907,2022-10-24,Barcelona,Masculino,34
871,2018-04-22,Madrid,F,49
4195,2021-08-31,MADRID,M,31
659,2019-09-24,Madrid,F,39
371,2023-07-22,Valencia,f,26
535,2018-12-25,Malaga,Masculino,34
4491,2018-09-06,Valencia,F,48
1807,2021-02-06,madrid,m,24
1026,2019-12-17,Madrid,M,23
3367,2020-02-19,A CORUÑA,F,30
1062,2020-12-12,lisboa,Femenino,16
2410,2024-05-25,Barcelona,F,52
4607,2018-08-26,Barcelona,M,36
266,2018-01-04,Bilbao,M,43
3586,2022-06-20,A CORUÑA,Masculino,53
18,2019-08-27,Valencia,f,37
1526,,Barcelona,F,19
1563,2020-09-14,Valencia,f,40
3702,2020-03-28,valencia,Masculino,53
4684,2022-04-10,zaragoza,M,50
1190,2023-06-04,Sevilla,m,38
3233,2020-09-08,Barcelona,m,20
2258,2023-09-26,valencia,m,52
4190,2022-08-13,Barcelona,F,30
128,2021-04-24,Barcelona,m,23
980,2018-05-05,Sevilla,f,41
4932,2021-04-15,Madrid,Femenino,34
3993,2022-10-24,Barcelona,M,50
4874,2022-10-25,Sevilla,f,46
1125,2018-09-10,Madrid,Femenino,30
2063,2019-01-23,Madrid,f,32
2115,2018-03-16,Madrid,Masculino,44
3269,2018-07-14,Valencia,m,32
764,2018-09-16,Barcelona,M,45
524,2021-12-13,A Coruña,M,49
280,2021-04-06,MÁLAGA,F,22
4381,,Valencia,Femenino,40
662,2023-05-16,Málaga,F,37
4522,2023-01-23,barcelona,F,28
1020,2024-01-13,Barcelona,M,24
3239,2018-09-10,sevilla,Masculino,49
1843,2023-08-16,Madrid,Femenino,47
4806,2021-03-17,A Coruña,M,52
1975,2020-04-13,Madrid,M,41
4217,2021-11-23,Sevilla,Femenino,45
4138,2022-06-05,zaragoza,f,52
130,2024-06-11,Madrid,F,46
2435,2020-12-21,Sevilla,m,27
3166,2020-02-08,Madrid,M,16
4113,2019-04-26,VALENCIA,F,38
2200,2019-04-21,BARCELONA,Masculino,26
2098,2024-03-19,málaga,F,31
1012,2018-10-19,Valencia,Masculino,48
2610,2018-05-14,ZARAGOZA,M,36
4655,2022-05-04,Valencia,Femenino,35
644,,Barcelona,Masculino,16
14,2019-06-22,madrid,Femenino,36
1863,,madrid,Masculino,45
4840,2022-10-11,Oporto,F,56
2871,2019-10-05,Sevilla,F,28
725,2019-01-26,Bilbao,M,51
3958,2021-06-03,Zaragoza,M,16
1531,2019-03-14,BILBAO,f,31
3563,2022-08-09,Sevilla,Femenino,46
4728,2019-10-14,barcelona,M,26
2899,2022-07-03,Zaragoza,Femenino,63
3955,2019-07-24,Valencia,Masculino,50
680,2018-01-11,madrid,M,25
2421,2018-06-17,barcelona,F,34
52,2019-01-19,Barcelona,F,16
2538,2021-09-15,Barcelona,m,31
1402,2019-08-05,BARCELONA,F,25
207,2024-04-07,MADRID,M,24
3545,2020-11-22,zaragoza,F,38
820,2020-08-30,Oporto,Masculino,52
4301,2023-03-27,Bilbao,F,23
3927,2021-05-22,A Coruña,Masculino,26
2819,2020-07-29,Madrid,F,34
1833,2019-09-08,Madrid,F,57
194,2024-02-16,málaga,M,45
4677,2021-02-02,Barcelona,M,28
2933,2018-04-13,Barcelona,F,37
59,2020-02-24,zaragoza,M,53
4487,2018-10-18,oporto,M,48
1123,2023-04-06,Madrid,F,35
2662,2024-05-06,Sevilla,F,33
2235,2023-07-04,Madrid,m,41
1558,2023-10-18,Bilbao,m,43
3130,2022-04-12,Madrid,M,63
311,2019-01-28,Barcelona,F,16
3981,2019-09-10,Lisboa,Femenino,27
3885,2022-03-29,Barcelona,f,16
552,2023-03-14,BILBAO,M,37
1525,2019-01-10,Lisboa,Femenino,39
2094,2022-09-14,A Coruña,Masculino,33
4695,2022-06-26,Valencia,Masculino,49
2228,2019-06-03,madrid,M,41
1016,2021-10-10,bilbao,F,55
2919,2019-02-20,A Coruña,Femenino,44
3602,2022-08-02,Barcelona,F,35
1000,2023-05-21,Valencia,f,27
1183,2019-07-12,Barcelona,F,48
1921,2020-10-15,Madrid,f,46
2939,2021-02-05,sevilla,M,26
1317,2019-09-20,Barcelona,F,48
2074,2024-05-14,Madrid,F,19
1564,2019-11-01,Barcelona,F,26
1271,2019-11-03,Lisboa,F,17
486,2021-06-23,Lisboa,Femenino,38
1605,2019-12-20,Madrid,F,40
723,2018-05-29,Valencia,Masculino,45
4270,2023-11-05,MADRID,Femenino,29
2947,2019-03-30,barcelona,F,36
4436,2020-09-22,BARCELONA,F,25
4819,2021-08-08,madrid,F,60
44,2019-10-07,bilbao,M,31
4058,2022-04-16,madrid,m,26
1063,2022-09-02,MADRID,Masculino,41
2386,2018-06-26,Valencia,F,29
3317,2018-03-10,sevilla,F,33
3039,2023-02-15,Madrid,f,44
699,,SEVILLA,F,21
4267,2024-04-07,Madrid,F,39
3949,,barcelona,M,19
2460,2020-05-12,Madrid,f,31
1884,2021-10-08,Madrid,M,38
2684,2018-02-18,Barcelona,M,30
4309,2019-07-14,Madrid,F,16
1744,2023-02-24,Lisboa,F,32
3146,2023-01-09,bilbao,Masculino,24
714,2018-12-04,MADRID,Femenino,25
1411,2018-09-03,Barcelona,Masculino,31
1819,2021-05-05,Barcelona,Femenino,43
1150,2024-03-16,Madrid,f,25
3237,2024-04-14,Madrid,F,64
3015,2019-12-27,madrid,m,34
2376,2024-02-23,Barcelona,F,32
4319,2019-12-25,Sevilla,Femenino,28
3147,2023-03-04,Oporto,f,26
2275,2023-12-30,OPORTO,m,30
1589,2020-02-24,barcelona,m,37
2923,2020-02-29,SEVILLA,m,40
3125,2018-04-26,Barcelona,M,43
1756,,Valencia,f,42
2584,2019-05-03,Valencia,f,37
2380,2021-02-06,Barcelona,m,27
4605,2022-11-18,Madrid,Femenino,58
4505,2020-07-12,madrid,F,39
4563,2023-08-27,Madrid,f,38
2279,2022-04-18,SEVILLA,F,30
2903,2020-12-26,Madrid,F,42
3362,2021-05-28,Madrid,M,16
3506,2023-01-29,MÁLAGA,M,16
3527,2023-04-09,Madrid,Masculino,37
1359,2022-06-05,Sevilla,Masculino,29
599,2022-03-23,Sevilla,F,36
3714,2024-04-30,SEVILLA,Masculino,38
1991,2023-01-29,SEVILLA,F,47
2183,2024-04-11,Madrid,F,39
4755,2023-03-20,Madrid,m,56
877,2020-05-21,Zaragoza,F,51
2396,2022-09-26,Malaga,Femenino,30
3657,2019-02-28,Madrid,F,57
2339,2022-09-19,Bilbao,F,34
2298,2018-11-04,Barcelona,Masculino,24
4500,2022-12-26,Sevilla,f,43
996,2024-02-27,MADRID,M,27
1787,2023-04-01,Valencia,F,25
2557,2019-02-09,Barcelona,Masculino,26
718,2022-11-21,Málaga,Femenino,56
4958,2023-01-08,valencia,F,38
4210,2022-07-16,Malaga,M,33
1592,2023-09-10,Sevilla,F,16
2297,2022-12-24,Barcelona,F,26
4779,2018-05-28,Barcelona,F,45
1725,2023-01-05,A Coruña,Masculino,36
146,,Barcelona,M,33
1837,2023-11-18,madrid,M,16
1737,2023-02-16,a coruña,F,38
3899,2023-02-06,Lisboa,m,31
580,2022-03-25,bilbao,M,40
3458,2019-03-28,Oporto,Masculino,37
2539,2021-08-21,madrid,Masculino,36
675,2020-11-10,BILBAO,F,39
2608,2021-10-25,BARCELONA,F,57
4386,2023-03-30,MÁLAGA,F,59
732,2021-09-18,Barcelona,F,199
1608,2020-09-07,BARCELONA,Femenino,43
838,2019-04-04,barcelona,m,45
3534,2022-02-17,Barcelona,Masculino,30
571,2020-06-29,Madrid,M,59
310,2023-03-14,sevilla,m,45
181,2023-01-20,MADRID,f,46
4492,2018-11-28,Lisboa,Masculino,16
2917,2018-07-21,Madrid,m,36
2441,2021-06-18,Málaga,Masculino,35
3838,2020-02-07,Valencia,M,18
1353,2020-07-31,Lisboa,F,59
857,2018-09-13,MADRID,F,50
1264,2019-08-19,barcelona,Femenino,27
1305,2019-07-24,Barcelona,M,29
1197,2024-02-26,Madrid,M,33
456,2023-06-21,Madrid,M,21
2265,2019-11-07,zaragoza,m,24
302,2023-02-12,Valencia,m,51
4068,2019-05-03,MADRID,m,45
1043,2023-02-20,Valencia,f,28
1324,2021-06-20,LISBOA,M,45
3398,2020-10-03,Bilbao,f,16
2948,2021-10-08,Lisboa,Femenino,33
2524,2021-10-08,Bilbao,M,24
3666,2018-03-11,Barcelona,F,47
2706,2021-02-16,VALENCIA,Masculino,16
984,2021-10-10,Valencia,Masculino,49
4731,2018-08-27,Sevilla,m,54
3707,2020-09-16,Sevilla,Masculino,63
4780,2024-02-02,MADRID,F,32
4474,2021-03-02,A Coruña,F,42
2251,2020-10-19,Bilbao,M,35
3222,2021-11-01,Oporto,F,53
1456,2019-01-12,Sevilla,Femenino,63
2291,2018-03-19,LISBOA,Femenino,43
3979,2022-07-03,MÁLAGA,Femenino,34
1096,2021-02-23,Madrid,Femenino,22
3609,2023-06-22,Barcelona,M,50
1811,2019-06-21,Madrid,M,25
399,2018-04-27,MÁLAGA,Femenino,53
3549,2019-05-04,Barcelona,F,55
1698,2023-09-05,Zaragoza,M,43
2805,2018-02-12,madrid,Masculino,46
2451,2021-08-14,Barcelona,Masculino,36
847,2023-02-12,Barcelona,f,41
2084,2018-05-06,A Coruña,F,51
2516,2023-04-26,barcelona,F,45
2194,2019-06-02,Madrid,F,49
757,2021-12-29,Barcelona,M,33
1941,2023-10-02,ZARAGOZA,F,39
2913,2021-11-07,Oporto,Masculino,38
3268,2024-03-12,Madrid,m,42
4567,2022-11-10,MÁLAGA,F,30
4722,,madrid,M,63
3808,2018-09-26,Valencia,M,31
359,2021-02-14,Lisboa,F,51
1188,2023-05-28,barcelona,M,34
936,2022-12-22,A Coruña,M,32
1473,2020-08-21,Barcelona,F,33
285,2023-10-17,Valencia,M,58
4040,2020-07-09,Valencia,Masculino,37
1788,2021-01-25,valencia,M,37
775,2018-02-03,Barcelona,F,50
3270,2022-04-09,zaragoza,Femenino,25
3757,2021-07-22,MADRID,m,24
2328,2022-12-18,Lisboa,Femenino,49
2491,2021-09-07,Madrid,m,47
3847,2023-05-25,BARCELONA,F,27
1791,2020-12-15,Barcelona,M,23
1065,2019-12-24,Madrid,M,49
4167,2019-06-09,Barcelona,m,38
1730,2020-09-28,Madrid,Femenino,34
1995,2020-11-15,Madrid,f,42
3543,2019-09-02,Lisboa,Femenino,45
1965,2022-01-06,madrid,Masculino,22
2257,2018-10-27,Valencia,Masculino,46
3126,2019-02-07,Madrid,F,40
2677,2021-11-19,lisboa,Masculino,48
3788,2019-08-13,Barcelona,M,16
124,2023-02-27,Bilbao,F,16
569,2018-01-27,madrid,m,51
1840,2020-10-21,Madrid,F,43
3576,2020-01-26,Barcelona,m,27
4172,2021-01-16,Madrid,F,48
3260,2019-08-03,Barcelona,f,48
1290,2021-05-14,Oporto,F,25
2532,2020-01-06,Zaragoza,M,48
424,2019-07-13,MADRID,F,17
426,2021-08-01,Lisboa,M,40
4524,2021-01-22,barcelona,F,36
4405,2022-01-18,Bilbao,M,48
1296,2019-10-16,Madrid,f,32
1974,2020-10-10,Madrid,M,54
604,2018-05-31,Bilbao,Masculino,42
3991,2021-10-20,ZARAGOZA,Femenino,42
2548,2020-09-15,lisboa,M,32
1124,2018-06-17,madrid,F,16
1429,2021-02-08,Valencia,F,21
3122,2021-02-23,oporto,M,18
177,2024-05-26,Madrid,Femenino,38
1361,2019-11-13,Valencia,M,46
4183,2023-01-16,valencia,F,35
672,2018-10-21,Sevilla,F,47
410,2022-01-02,Oporto,F,29
4915,2019-02-05,Barcelona,F,38
4496,2020-05-08,Barcelona,Femenino,35
4554,2020-05-15,Madrid,f,60
1848,2023-01-24,Sevilla,M,36
2249,2019-02-26,A Coruña,m,41
2434,2018-03-10,Madrid,M,50
2281,2019-01-14,bilbao,M,27
950,2019-05-29,Zaragoza,m,27
3182,2021-03-06,MADRID,F,41
1453,2022-10-02,Barcelona,M,42
4949,2022-10-29,madrid,M,31
3634,2019-02-18,Barcelona,Femenino,27
2848,2019-06-01,Barcelona,F,40
1166,2019-06-15,Sevilla,Femenino,26
1673,2021-05-09,BARCELONA,M,43
2679,2019-01-15,A Coruña,Masculino,40
4019,2023-01-17,Madrid,f,30
2096,2020-03-05,Madrid,M,26
2796,2019-11-26,Madrid,Femenino,18
4782,2018-03-23,Madrid,Femenino,38
1799,2022-09-14,Malaga,F,27
733,2022-09-20,Oporto,M,34
2287,2019-02-17,Barcelona,Masculino,36
4363,2019-08-25,Malaga,F,34
4039,2023-06-26,oporto,M,33
3236,2019-09-11,zaragoza,m,40
4317,2022-10-16,barcelona,F,28
3431,2018-12-31,Valencia,f,43
121,2022-10-30,Barcelona,Femenino,47
1741,2022-10-16,Sevilla,M,20
4367,2021-06-05,Oporto,f,31
712,2021-01-08,Valencia,M,21
3572,2019-05-10,A Coruña,m,44
2740,2024-02-14,Zaragoza,F,40
2268,2023-11-21,SEVILLA,Masculino,35
1772,2022-06-24,Madrid,Masculino,36
2428,2019-07-12,Madrid,M,52
1624,2023-09-05,Bilbao,f,29
1914,2019-12-21,Barcelona,Masculino,25
3304,2021-07-31,Madrid,Femenino,40
77,2022-11-05,Zaragoza,Masculino,35
3013,2021-03-09,Madrid,F,26
1704,2021-07-06,sevilla,M,19
3792,2020-08-09,Madrid,M,25
3150,2021-07-19,Barcelona,F,30
2205,2022-07-06,A Coruña,M,19
164,2022-09-03,Madrid,Masculino,41
3297,2020-06-12,Málaga,f,39
2568,2023-12-07,málaga,M,45
395,2021-06-20,A Coruña,M,34
1620,2021-01-01,Madrid,Femenino,33
3516,2020-01-01,Madrid,F,36
3333,2022-01-14,Madrid,M,52
4370,2018-11-29,MADRID,M,33
2272,2020-12-28,Barcelona,M,43
2553,2020-10-13,Barcelona,F,45
1514,2018-10-05,Oporto,Femenino,31
927,2020-07-02,Barcelona,m,48
956,2023-05-12,barcelona,Femenino,32
2417,2020-12-05,Lisboa,Femenino,49
2635,2018-10-25,Madrid,Masculino,32
415,,BARCELONA,Femenino,43
2596,2018-08-05,Barcelona,F,49
3161,2021-07-03,MADRID,F,47
2307,2024-03-15,sevilla,F,35
342,2024-02-01,Madrid,M,27
256,2022-04-08,Madrid,F,44
3334,2022-04-01,sevilla,F,19
928,2022-02-13,Sevilla,Femenino,33
3705,2021-10-25,MADRID,F,23
339,2023-08-26,Barcelona,m,32
154,2018-06-27,Oporto,M,25
4264,2023-04-15,Madrid,M,32
1635,2019-03-01,Madrid,f,23
4181,2021-06-04,Lisboa,F,50
3597,2022-01-16,Sevilla,F,49
696,2022-02-02,barcelona,F,35
3494,2023-08-02,Sevilla,Femenino,39
4015,2021-05-11,Barcelona,Masculino,42
3596,2020-07-13,VALENCIA,M,19
3755,2019-08-28,Madrid,M,28
2576,2020-01-16,sevilla,m,28
4420,2023-09-23,Madrid,M,26
1969,2023-01-06,Madrid,F,42
3230,2019-04-19,Malaga,Masculino,16
2698,2020-04-10,Lisboa,F,28
1483,2020-01-08,Zaragoza,Femenino,27
3192,2024-01-23,madrid,Femenino,34
1092,2018-10-07,barcelona,m,42
3611,2021-09-22,madrid,Femenino,35
380,2020-07-10,Valencia,F,53
2013,2023-08-02,Madrid,M,16
4425,2022-05-22,BARCELONA,F,42
379,2022-01-06,Zaragoza,M,51
4361,2020-10-31,Barcelona,M,42
4157,2021-09-07,SEVILLA,Masculino,41
3469,2020-06-28,lisboa,Masculino,44
4562,2018-02-09,Madrid,M,30
3924,2020-07-28,sevilla,M,34
279,2024-03-23,Valencia,F,32
174,2023-03-03,Madrid,Masculino,46
184,2018-09-07,BARCELONA,M,40
2762,2022-01-22,Madrid,F,34
3024,2023-03-15,barcelona,M,42
1855,2018-04-15,barcelona,M,37
2111,2021-07-30,Oporto,M,26
430,2023-01-09,Sevilla,M,32
357,2023-06-01,Barcelona,F,30
1760,2024-04-26,Valencia,Femenino,16
2749,2019-09-14,Valencia,F,45
1651,2022-08-03,madrid,M,19
169,2022-01-22,Valencia,Femenino,38
3242,2019-05-22,Barcelona,F,52
3340,2020-11-05,Sevilla,M,32
3373,2022-01-02,Madrid,M,36
2077,2022-09-09,bilbao,F,29
1234,2021-11-02,valencia,F,49
4886,2023-12-01,valencia,Femenino,42
2067,2023-06-07,Lisboa,F,16
3497,2024-01-20,Zaragoza,f,46
2325,2021-04-25,Zaragoza,Femenino,16
3084,2022-04-02,A Coruña,m,0
2473,2020-06-20,Barcelona,M,42
3753,,Zaragoza,F,17
3110,2019-12-31,Bilbao,F,42
4255,2018-09-11,Sevilla,m,47
1763,2020-10-26,Lisboa,F,28
3953,2021-12-19,Lisboa,Masculino,39
2767,2023-06-16,Bilbao,F,31
4242,2019-04-29,a coruña,M,39
1629,2018-03-22,Madrid,f,52
4810,2018-05-22,MÁLAGA,m,17
2035,2023-02-07,Oporto,M,46
4531,2019-12-24,Madrid,Masculino,16
4896,2021-05-12,Barcelona,f,47
3209,2021-10-06,Madrid,m,27
1560,2021-02-11,Bilbao,F,48
2985,2019-05-14,Madrid,M,29
4849,2019-01-03,Sevilla,F,36
1898,2018-03-18,Valencia,f,28
61,2021-05-23,madrid,m,47
891,2019-11-28,Málaga,Masculino,35
2468,2018-07-26,Madrid,F,26
2309,2018-08-13,Sevilla,Femenino,57
4124,2022-08-06,Lisboa,Femenino,49
2176,2021-10-27,Lisboa,M,47
1432,2023-10-16,Málaga,F,65
2030,2020-02-07,lisboa,f,25
3670,2021-06-19,Valencia,f,31
2393,2024-05-12,Madrid,Femenino,59
4285,2020-01-02,Málaga,F,31
2542,,Valencia,Femenino,45
291,2022-03-29,Valencia,F,27
2830,2018-04-21,Bilbao,F,43
4395,2021-06-10,Barcelona,f,47
2997,2019-08-12,Valencia,M,26
881,2020-01-27,A Coruña,F,31
344,,Lisboa,F,56
3245,2022-06-06,Valencia,f,38
3442,2021-01-10,A CORUÑA,F,32
3428,2024-03-06,Málaga,f,38
3736,2022-02-22,Málaga,M,27
4178,2018-04-16,Barcelona,Femenino,22
2754,2022-06-18,Sevilla,M,50
4465,2022-08-19,sevilla,f,45
2693,2022-07-03,Lisboa,M,30
1633,2023-12-19,Madrid,F,33
3620,2023-03-24,Málaga,F,36
2189,2020-03-15,Madrid,F,16
2814,2021-10-05,Málaga,M,30
3828,2024-03-01,valencia,F,26
2611,2022-12-08,MÁLAGA,f,35
4920,2020-02-12,MADRID,Femenino,30
4117,2019-10-31,bilbao,F,26
1187,2023-08-12,SEVILLA,F,30
4201,2024-05-18,madrid,M,27
4791,2018-08-11,lisboa,Masculino,29
398,2022-03-18,Bilbao,M,43
4277,2019-02-10,Madrid,F,43
4903,2019-05-23,Bilbao,M,34
802,2021-03-18,Madrid,Femenino,50
3978,2024-05-03,Lisboa,Femenino,52
3129,2022-01-03,Madrid,M,52
2886,2020-05-25,BARCELONA,F,58
1958,2021-07-26,Oporto,F,25
4678,2020-05-08,Madrid,M,27
735,2023-01-10,Lisboa,Femenino,40
449,2018-04-19,Málaga,F,48
495,2018-09-25,madrid,M,35
2375,2021-07-21,Madrid,Femenino,40
4654,2020-03-11,Valencia,F,46
4687,2020-10-08,Bilbao,f,50
3043,2024-04-03,A CORUÑA,M,41
2080,2023-03-27,BARCELONA,F,33
575,2021-03-12,Barcelona,Femenino,34
1984,2021-11-12,Madrid,m,27
491,2020-10-03,A Coruña,m,26
4227,2021-05-13,bilbao,M,57
1540,2019-04-15,Málaga,F,50
1590,2023-11-07,MÁLAGA,Femenino,24
1935,2018-02-14,Málaga,Masculino,35
4299,,MADRID,Femenino,50
2461,2022-09-13,Málaga,Femenino,58
4950,2023-08-27,Valencia,M,37
1231,2020-10-03,Valencia,M,30
4376,2021-08-31,BARCELONA,Femenino,21
3355,2020-04-01,Málaga,Femenino,33
2588,2023-10-21,Madrid,F,35
3835,2021-09-23,Madrid,Femenino,41
3496,2024-04-21,Barcelona,F,42
3096,2018-11-25,Sevilla,F,23
1779,2019-09-17,madrid,m,36
930,,VALENCIA,M,45
873,2019-05-21,Barcelona,F,38
2889,2018-05-19,MADRID,F,29
753,2018-11-21,Barcelona,Femenino,54
3474,2021-01-22,Bilbao,Femenino,34
2348,2023-12-29,Madrid,F,27
4243,2018-11-25,A CORUÑA,m,53
2195,2020-11-23,Barcelona,Masculino,36
4848,2018-05-09,Bilbao,M,31
4230,2023-05-18,lisboa,F,40
123,2023-09-23,Madrid,F,49
4308,2019-07-28,Sevilla,Femenino,45
2962,2022-04-18,Barcelona,F,53
1845,2019-07-29,OPORTO,m,50
1827,2018-04-15,Valencia,M,39
719,2022-11-29,Valencia,F,59
2273,2019-10-06,Madrid,Femenino,33
3750,2022-10-22,Lisboa,M,54
460,2020-09-20,Barcelona,m,18
3243,2018-11-06,Madrid,Masculino,25
3803,2018-01-13,Madrid,F,57
3776,,Madrid,m,19
2028,2021-05-27,MADRID,Masculino,61
2591,2018-01-06,valencia,M,25
3092,2022-04-27,Barcelona,m,38
1272,2021-09-07,Málaga,f,47
1944,2021-08-06,madrid,Femenino,51
2316,2021-01-20,zaragoza,M,25
3675,2021-01-25,barcelona,F,35
277,2018-04-07,barcelona,f,47
3741,2018-06-24,Madrid,F,51
1206,2023-12-10,valencia,M,48
3813,2021-10-04,Valencia,M,41
2280,2018-04-12,bilbao,M,41
188,2018-04-05,Barcelona,F,16
2590,2019-02-09,Barcelona,Femenino,43
1828,2018-08-22,Barcelona,m,23
4482,2024-02-05,barcelona,M,44
1809,2023-02-20,Madrid,M,43
1321,2022-01-04,Lisboa,F,43
1106,2021-10-31,Barcelona,F,16
2630,2024-02-03,Madrid,Femenino,38
272,2022-01-22,VALENCIA,f,51
931,2021-11-21,Madrid,f,57
1292,2023-12-31,Madrid,F,22
1035,2021-09-28,Lisboa,Masculino,34
2541,2018-05-03,Barcelona,M,53
1836,2019-02-22,Madrid,f,46
1328,2019-09-17,VALENCIA,F,55
3902,2020-02-27,SEVILLA,F,38
4323,2021-10-31,Sevilla,F,48
3272,2019-07-08,Barcelona,Masculino,26
2282,2023-02-02,A CORUÑA,Femenino,16
3080,,Valencia,M,51
1885,,Barcelona,M,21
129,2019-06-21,MADRID,F,36
200,2019-06-24,A Coruña,F,44
2708,2020-08-16,MÁLAGA,M,51
4321,2022-04-25,madrid,M,25
3369,2022-01-18,Barcelona,Masculino,39
1631,2020-05-31,Barcelona,m,40
2361,2020-03-07,zaragoza,f,52
2602,2022-09-11,Zaragoza,f,49
4843,2023-07-23,Bilbao,M,42
1616,,Madrid,Masculino,48
3594,2020-11-12,Madrid,Masculino,35
2303,2022-06-11,Bilbao,Masculino,31
4038,2020-08-23,Madrid,Femenino,46
4820,2021-08-18,madrid,F,40
4543,2021-03-01,A Coruña,M,45
3510,2023-08-17,Málaga,Femenino,30
3868,2018-07-09,Oporto,M,33
2312,2023-11-04,barcelona,F,45
3109,2023-07-13,valencia,f,41
3551,2023-12-30,Málaga,M,48
2219,2022-06-08,BARCELONA,Femenino,35
4355,2019-02-21,Barcelona,F,53
2940,2019-10-04,Zaragoza,f,31
665,2018-03-15,Sevilla,F,32
4816,2019-11-08,Madrid,M,39
250,,MADRID,m,39
2429,2023-05-20,Sevilla,F,50
2452,2020-12-17,barcelona,F,30
4473,2023-08-24,Madrid,M,48
3995,2019-02-04,Valencia,m,39
1636,2020-07-21,SEVILLA,Masculino,51
4743,2022-10-14,Sevilla,Masculino,44
1859,2019-05-31,Madrid,Femenino,26
3642,2018-09-18,Sevilla,Masculino,55
3366,2024-01-07,Barcelona,M,39
299,2019-02-21,Valencia,F,45
3667,2023-06-07,Barcelona,M,78
1004,2020-03-14,Zaragoza,f,35
3912,2021-07-13,Sevilla,M,29
795,2023-11-03,a coruña,M,32
2389,2024-01-15,valencia,F,30
2951,2021-04-14,madrid,Femenino,40
4945,2022-01-20,madrid,M,48
4141,2019-01-18,Barcelona,M,46
1489,2022-10-29,Bilbao,Masculino,19
1486,2018-01-03,Málaga,M,28
4944,2022-10-14,Zaragoza,F,46
2078,2019-08-27,Málaga,F,58
93,2023-03-13,BARCELONA,M,61
1458,2019-05-31,Barcelona,m,22
1578,2019-12-05,Barcelona,F,48
2688,2020-09-12,Madrid,M,45
1714,2023-07-24,ZARAGOZA,M,42
3170,2020-02-18,Madrid,M,58
513,2021-01-05,Madrid,F,58
3869,2019-05-14,Sevilla,Femenino,26
681,2022-01-22,Bilbao,m,17
1513,2021-09-24,Málaga,Masculino,40
985,2022-08-08,Barcelona,F,26
809,2018-06-23,Bilbao,f,46
650,2019-06-18,Zaragoza,m,28
4777,2022-06-10,Madrid,F,39
4481,,Barcelona,f,29
179,2019-04-16,Sevilla,f,60
4613,2018-09-16,sevilla,M,47
3244,2022-08-26,Barcelona,M,40
3664,2021-03-11,Bilbao,M,42
663,2023-08-17,Barcelona,F,48
1795,2021-11-28,Valencia,F,19
4528,2021-08-12,Madrid,f,34
3406,2023-09-16,bilbao,M,35
4104,2018-10-10,Sevilla,M,35
2469,2022-03-12,SEVILLA,M,43
2086,2019-01-29,Barcelona,F,46
592,2020-06-26,valencia,M,47
1165,2022-08-06,Barcelona,M,16
58,2019-12-29,Barcelona,f,40
4352,2024-03-27,Sevilla,f,17
1465,2020-02-15,MADRID,F,51
101,2018-11-24,barcelona,F,16
2959,2020-05-12,Zaragoza,F,50
1225,,Málaga,M,26
1410,2021-03-31,MÁLAGA,F,30
3083,2023-04-26,Madrid,M,23
888,2020-01-20,VALENCIA,M,42
817,2020-01-04,BARCELONA,F,34
3093,2023-01-21,A Coruña,F,23
617,2019-03-08,Madrid,F,24
1993,2021-11-24,madrid,Femenino,48
3265,2022-08-21,valencia,m,43
1770,2022-12-17,Madrid,Masculino,34
4679,2018-06-24,Sevilla,f,51
490,2022-05-11,Madrid,F,32
3445,2019-05-24,Lisboa,F,29
899,2022-01-15,Madrid,Masculino,56
319,2020-02-26,Madrid,Masculino,45
2039,2019-03-20,madrid,F,35
825,2022-02-08,Sevilla,F,28
51,2024-03-01,Sevilla,M,32
4273,2021-08-04,Barcelona,M,38
218,2022-09-21,Sevilla,F,50
1210,2018-02-14,Valencia,F,37
2561,2019-08-17,barcelona,f,19
1654,2020-06-01,ZARAGOZA,Masculino,42
1415,2024-02-26,Madrid,M,33
3877,2018-02-10,Madrid,F,41
3882,,valencia,m,30
2033,2022-09-20,Barcelona,m,39
2463,2023-12-30,lisboa,F,41
1082,2018-02-01,Zaragoza,M,41
1902,2023-07-08,Valencia,F,37
1953,2022-02-08,Barcelona,M,48
587,2023-07-27,A Coruña,f,33
3471,2020-11-07,zaragoza,F,25
1494,2022-09-14,A Coruña,F,61
2173,2021-06-05,Valencia,Masculino,35
4579,2018-12-15,Lisboa,Femenino,24
1308,,A Coruña,m,54
1115,2018-03-24,Barcelona,M,40
4215,2019-08-06,Valencia,F,41
3037,2018-07-04,Madrid,M,47
2983,2024-04-18,madrid,m,21
1705,2019-02-07,Madrid,F,58
3711,2020-07-02,Barcelona,M,28
4208,2020-11-22,Lisboa,Femenino,21
125,2023-07-27,A Coruña,F,56
859,2018-03-21,Madrid,Femenino,21
1488,2019-07-31,Barcelona,Femenino,46
2510,2020-10-14,Malaga,M,38
1849,2018-11-02,A Coruña,M,45
43,2018-08-01,Barcelona,M,53
3692,2018-09-18,Sevilla,Femenino,39
2130,2019-10-11,Bilbao,Femenino,51
2252,2019-04-25,madrid,F,52
754,2018-10-17,A Coruña,Femenino,35
2225,2021-12-25,Madrid,M,35
2141,2018-01-13,Valencia,M,51
4095,2020-02-10,Barcelona,Masculino,41
